title,region name,uid,average_rating,elevation_gain,highpoint,mileage,mileage_type,tripreport_count,campsites,coast,dogs_ok,foliage,kids_ok,lakes,mountains,old_growth,ridges,rivers,summits,waterfalls,wildflowers,wildlife
Aurora Creek,Olympic Peninsula -- Northern Coast,efd61801837e77bcd9015b9809b5356d,3.0,3670.0,4200.0,6.8,1,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Badger Mountain - Canyon Trail,Central Washington -- Tri-Cities,efddfa65b0c613cfede078b7c074854d,4.1,1195.0,1579.0,3.25,1,41,0,0,1,0,0,0,1,0,0,0,1,0,1,1
Westcott Bay Nature Reserve and Sculpture Park,Puget Sound and Islands -- San Juan Islands,effa20246d5041329a04fa97c13235bf,0.0,None,None,None,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
North Sauk River Trail,North Cascades -- Mountain Loop Highway,effb047716674b5c8b61d05692d2b4b1,0.0,None,None,None,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waterline Trail,Issaquah Alps,f007f52e529548ef876fe27f5a7fcfae,0.0,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dirty Harry's Balcony,Snoqualmie Region -- Snoqualmie Pass,f01eec1e5890dfd5c26bf9fe0b203a4a,3.17857142857,1300.0,2600.0,4.4,1,555,0,0,1,1,0,0,1,0,0,0,0,0,0,1
Mount Kent,Snoqualmie Region -- North Bend Area,f03001f42aa57b5cbfdf500866142633,4.0,None,None,None,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deception Pass State Park - West Beach Sand Dunes,Puget Sound and Islands -- Whidbey Island,f03b5b101481e46bcabad53a90d3b12b,4.0,None,None,1.2,1,42,0,1,1,0,1,0,1,0,0,0,0,0,1,1
Wynoochee Pass,Olympic Peninsula -- Olympia,f03ebeaa5d687f8d4733d7d8516097ff,2.2,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wallace Falls State Park - Greg Ball Trail to Wallace Lake,Central Cascades -- Stevens Pass - West,f044c15a7d1b5afaff52637868b56f11,3.53333333333,1500.0,None,8.2,1,252,1,0,1,0,1,1,0,0,0,1,0,1,0,1
Dusty Lake,Central Washington -- Potholes Region,f04962afbfb14cd9b7fbb83fffd9f6fa,0.0,350.0,1000.0,6.0,1,90,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Blue Horse Trail,South Cascades -- Mount St. Helens,f049f236265108f3d7767d29fad4a34c,2.5,1250.0,4000.0,10.4,1,8,1,0,0,0,0,1,1,0,0,0,0,0,1,1
Capitol State Forest - Rock Candy Mountain,Olympic Peninsula -- Olympia,f04c705c6f31445cac61455404f134c5,3.5,1000.0,1500.0,5.5,1,27,0,0,1,0,0,0,1,1,0,0,1,0,0,1
Fort Simcoe Historical State Park,Central Washington -- Yakima,f04f3d61d90d4b319756345fb1da313a,0.0,None,None,1.6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
Cat Creek Way,Olympic Peninsula -- Northern Coast,f0719563fdac1096d797a2addec7b52d,0.0,None,None,None,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Mountain,South Cascades -- Dark Divide,f09e8c48be3924783007b479780c3453,2.33333333333,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Twisp Pass,North Cascades -- Methow/Sawtooth,f09fa2b0e246ee67148141d8102434e4,3.83333333333,2460.0,6064.0,9.0,1,124,1,0,1,1,0,0,1,0,1,1,0,0,1,0
Tumac Mountain,South Cascades -- White Pass/Cowlitz River Valley,f0a6126f8a6874fc5f4fc8495eadfaff,3.4,None,6340.0,None,1,22,0,0,1,0,0,1,0,0,0,0,1,0,1,0
Cooney Lake,North Cascades -- Methow/Sawtooth,f0ae36554f2ea66ab16e560d10ed7ea6,2.5,2850.0,7260.0,17.6,1,71,0,0,0,1,0,1,1,0,0,0,0,0,1,0
Pinnacle Mountain,Central Cascades -- Entiat Mountains/Lake Chelan,f0b0e0a4f3ff414a8e4c3b01190bacb9,0.0,5722.0,8402.0,None,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0
Mount Persis,Central Cascades -- Stevens Pass - West,f0b28b35a2ab3340ccf4ba2c0d3c00e6,4.0,2658.0,5464.0,4.0,1,130,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Fortune Creek via Cle Elum River,Snoqualmie Region -- Salmon La Sac/Teanaway,f0b4708de1bd160a41ee336d2090f02a,1.0,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irely Lake and Big Creek,Olympic Peninsula -- Pacific Coast,f0b6b57b386a7f3c871b5849387cbd55,3.0,200.0,700.0,2.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Hannegan Pass and Peak,North Cascades -- Mount Baker Area,f0c0b8bd861137353143ed10ff151b54,4.36363636364,3100.0,6200.0,10.4,1,467,1,0,1,0,0,0,1,0,1,0,1,0,0,1
Cathedral Pass Loop,North Cascades -- Pasayten,f0d82b22825524e909bc8a8bd80eabb0,2.66666666667,4000.0,7800.0,44.7,1,49,1,0,0,1,0,1,1,0,1,1,0,0,0,0
Cedar Falls Snowshoe,North Cascades -- North Cascades Highway - Hwy 20,f0dfde4487a3cd595eb8c5dde2aac1a5,4.33333333333,1350.0,3570.0,9.6,1,3,0,0,0,0,0,0,0,1,0,1,0,1,0,1
Ohme Gardens County Park,Central Washington -- Wenatchee,f0eba54af0c34d4c97fbbd07f6499090,0.0,150.0,800.0,1.0,1,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0
Lake Constance,Olympic Peninsula -- Hood Canal,f104f686de7e52d90631a06bb149fa5b,3.83333333333,3300.0,4800.0,4.4,1,105,1,0,0,0,0,1,1,1,0,1,0,1,0,0
Union Peak,Central Cascades -- Stevens Pass - East,f1050a3f56354e1293c903eea58e6dda,0.0,1096.0,5696.0,None,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chikamin Tie ORV,Central Cascades,f108a6cd363f6b4afbfe942462ba303a,3.5,None,None,None,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pilchuck Tree Farm,Puget Sound and Islands -- Bellingham Area,f10ef1c22b07ee18b3f464b445cd3156,4.0,800.0,1400.0,4.75,1,12,0,0,1,1,0,0,0,0,0,0,0,0,1,1
Crystal Lake,North Cascades -- Mountain Loop Highway,f1151827701644e4b0c1119fbe6c0d5a,3.2,2300.0,4485.0,9.0,1,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Seahurst Park,Puget Sound and Islands -- Seattle-Tacoma Area,f1320d6e56094b02b340272b8bc4dc7b,4.5,400.0,398.0,3.5,1,10,0,1,1,1,1,0,0,0,0,0,0,0,0,1
Boulder Lake (Olympics),Olympic Peninsula -- Northern Coast,f13c650d5be0934413d36a6634750506,3.0,2480.0,4300.0,10.2,1,33,1,0,0,1,0,1,1,1,0,0,0,0,1,0
Fryingpan Loop,South Cascades,f14bfba887143b24be8020133f09b79c,2.33333333333,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ten Day,South Cascades -- Goat Rocks,f15bc9a83db947168a8f523b012087b4,0.0,1800.0,5700.0,1.2,5,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
Lake to Lake Trail,Puget Sound and Islands -- Seattle-Tacoma Area,f16c6568b70644a985b321694cc3b4b2,3.5,None,None,10.0,5,6,0,0,1,0,1,1,0,1,0,0,0,1,0,0
Abiel Pass,Snoqualmie Region,f172fdcc5d5b0814d6e0a0593e46e947,2.4,3400.0,5600.0,9.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyramid Mountain / Pyramid Peak,Olympic Peninsula -- Northern Coast,f173be67b5507f669f3dbe5a6b777b63,3.7,2400.0,3089.0,6.8,1,92,0,0,0,0,0,1,1,1,0,0,1,0,0,0
Skagit-Sauk Reach Trail,North Cascades -- North Cascades Highway - Hwy 20,f1a0e504d1d3465f92a391ab9227b022,0.0,None,300.0,8.0,1,20,0,0,1,0,1,0,1,0,0,1,0,0,0,1
Bumping Lake Ski and Snowshoe Trails,Mount Rainier Area -- Chinook Pass - Hwy 410,f1b56a2858464dec95c3ba99ad6f5f74,0.0,None,None,None,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Chambers Creek Canyon,Puget Sound and Islands -- Seattle-Tacoma Area,f1cb166d351d4a58b3c622a52b8ccfac,4.0,500.0,None,2.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Twin Lakes Snowshoe,Snoqualmie Region -- Snoqualmie Pass,f1ddef55bba552e0d413d56560a380bb,1.0,400.0,3100.0,8.0,1,15,0,0,1,0,1,1,0,0,0,0,0,0,0,0
Grand Valley,Olympic Peninsula -- Northern Coast,f1de49072ed28a2765ae8aeccb85a144,4.26315789474,2400.0,6450.0,9.8,1,95,1,0,0,0,0,0,0,1,0,0,0,0,1,1
Mountaineer Ridge,Central Cascades -- Leavenworth Area,f203e431193a9841b5ff955bc9e4c718,1.5,None,6920.0,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snowgrass - Cispus Basin - Nannie Ridge Loop,South Cascades -- Goat Rocks,f20d3eab53effa19f8405be5f969adc5,3.83333333333,3000.0,6400.0,19.6,1,128,1,0,1,1,0,1,1,0,1,1,0,1,1,0
Around the Lake Trail,Issaquah Alps -- Tiger Mountain,f218abf1cf584d5c2caa405d5de53249,3.57142857143,0.0,None,1.3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
Centennial Trail,Puget Sound and Islands,f21d9ce383434fd0806f9c42e6bb97f0,0.0,None,None,30.5,5,4,0,0,1,0,1,0,1,0,0,1,0,0,0,0
Wilderness Creek,Issaquah Alps -- Cougar Mountain,f222832f6121b9b782711cd3338b92cf,3.0,None,None,None,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sedum Ridge,Southwest Washington -- Columbia River Gorge - WA,f230e17411806f95b72643148f786581,0.0,None,None,None,1,3,0,0,1,0,0,0,1,1,0,0,0,0,1,0
Cady Ridge,Central Cascades -- Stevens Pass - East,f24396f92dce8277d983821a23d28083,3.66666666667,3015.0,5551.0,14.0,1,97,0,0,1,0,0,0,1,0,1,0,0,0,1,0
Sequalitchew Creek,Puget Sound and Islands -- Seattle-Tacoma Area,f25498b135386d174aa3fc2df90635f7,3.88888888889,218.0,250.0,3.0,1,100,0,1,1,1,1,0,1,0,0,0,0,0,0,1
Long View Peak,Issaquah Alps -- Cougar Mountain,f28757f2ec6049dc79026e4c65fab7ed,4.25,None,None,None,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington Pass Overlook,North Cascades -- North Cascades Highway - Hwy 20,f291ffe32637b83b1871be218427b8c5,3.44444444444,61.0,5581.0,0.25,1,63,0,0,1,0,1,0,1,0,1,0,0,0,0,0
Excelsior Peak via Damfino Lakes Trail,North Cascades -- Mount Baker Area,f29e62b2f63639fd5c68378a146befd2,3.8,1500.0,5699.0,5.6,1,130,0,0,0,0,0,1,1,0,1,0,1,0,1,0
French Cabin Creek,Snoqualmie Region -- Salmon La Sac/Teanaway,f2afa2e5e30ab8cd2d56c52a88ec437e,2.33333333333,1000.0,4800.0,3.0,1,59,0,0,1,1,0,0,1,0,0,0,0,0,0,1
Leque Island - Stanwood Levee Trail,Puget Sound and Islands -- Seattle-Tacoma Area,f2b6f70d76ed42f7af79b6261f33aab3,0.0,0.0,15.5,1.4,1,190,0,1,0,0,1,0,1,0,0,1,0,0,0,1
Skookumchuck River,South Cascades,f2c930a5bcf2966d8e30c3961b333518,4.0,None,None,None,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Fork Lewis River,Southwest Washington -- Lewis River Region,f2f39c88ef912696f581efd97335b8af,2.42857142857,2500.0,4000.0,8.0,1,22,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Green Mountain - Gold Creek Trail,Olympic Peninsula -- Kitsap Peninsula,f2fd3fcc1b1bfb403c2d3522247bb9f2,3.58620689655,1000.0,1639.0,5.0,1,212,1,0,1,0,0,0,1,0,0,0,1,0,0,0
Snagtooth Mountain,Southwest Washington -- Lewis River Region,f2ff29f86e14ecf0b575a21670df1fbc,3.0,2800.0,5000.0,9.6,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Han Peak,North Cascades -- Mount Baker Area,f301cb1a1f624646a8232686f071afa3,0.0,5681.0,None,None,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Leschi Park,Puget Sound and Islands -- Seattle-Tacoma Area,f314600687704ea69d06d48e6fa57847,0.0,150.0,200.0,0.5,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
Cascade Rock,Olympic Peninsula -- Northern Coast,f3163e2378c223e8f3a078ede71520b9,3.5,1800.0,1825.0,4.5,1,9,0,0,0,1,1,0,0,0,0,0,1,0,0,1
Corral Creek,Snoqualmie Region -- Snoqualmie Pass,f31d16745360f62301ff0a1841af4b74,3.0,None,None,None,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fox Lakes,North Cascades,f3236e1b7cef43d5b5ade13eb98e8b4f,0.0,None,None,None,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kachess Nature,Snoqualmie Region -- Snoqualmie Pass,f327897b95ccac1d73a444a81f45e1d4,1.33333333333,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bear Ridge,Issaquah Alps -- Cougar Mountain,f32c66a59399e987255360f36dba57ed,2.5,None,None,3.0,1,67,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Guemes Channel and Ship Harbor,Puget Sound and Islands -- San Juan Islands,f33b1ca61ef4462a814f9d4d7d118967,0.0,100.0,110.0,3.2,1,4,0,1,1,1,1,0,1,0,0,0,0,0,1,1
Shoreview and Boeing Creek Parks,Puget Sound and Islands -- Seattle-Tacoma Area,f3411e2fe89c46fca183da1a6ffd4428,3.0,280.0,440.0,1.9,4,22,0,0,1,1,1,1,1,1,0,0,0,0,1,1
Little Bulger Peak,Snoqualmie Region -- North Bend Area,f353a14099c948a460a97c4c98333199,2.25,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beckler Peak,Central Cascades -- Stevens Pass - West,f359de892bfec7db880a77c22c2d3b95,4.51851851852,2240.0,5026.0,7.6,1,682,0,0,0,1,1,0,1,1,0,0,1,0,0,1
Wenatchee Guard Station,Eastern Washington -- Palouse and Blue Mountains,f360c375c83e4cef86f0153957404e00,5.0,1435.0,5480.0,5.8,5,11,0,0,1,1,0,0,1,0,1,0,1,0,1,1
Baker River,North Cascades -- Mount Baker Area,f3722291b6478e76aabba7df8d9df9a4,3.84615384615,300.0,900.0,5.2,1,179,1,0,0,0,1,0,1,1,0,1,0,0,0,0
City Hall to Pike Place,Puget Sound and Islands -- Seattle-Tacoma Area,f3b613fefb724537b369bd9c693141dc,5.0,None,None,2.5,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Erinswood,Central Cascades -- Stevens Pass - West,f3bb1f004a5b4126a406a3b168c4e07a,0.0,50.0,600.0,0.7,1,4,0,0,1,1,1,0,1,0,0,0,0,0,1,0
Freezout Lake,North Cascades,f3cce314b0c20f7395597f901074bc9d,3.66666666667,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chewelah Peak,Eastern Washington -- Selkirk Range,f3da062d288041d7830795fcf64634e0,0.0,1851.0,5773.0,4.0,1,5,0,0,0,0,0,0,1,0,0,0,1,0,1,1
Pinnacle Saddle,Mount Rainier Area -- SE - Cayuse Pass/Stevens Canyon,f3e32bceaa2bace758f9388d8c1d6df4,4.33333333333,1000.0,5920.0,2.5,1,192,0,0,0,0,0,0,1,0,1,0,0,0,1,1
Burnt Bridge Creek - Middle Section,Southwest Washington -- Vancouver Area,f3eef3a2597d42128b39c941a0b9676d,0.0,120.0,None,7.6,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
Boundary Trail - Pasayten,North Cascades -- Pasayten,f3f478461dfa4bd82b7fb5131b8a2096,3.25,9000.0,7800.0,80.0,5,128,0,0,1,0,0,1,1,0,1,1,1,0,0,0
Reynolds Creek,North Cascades -- Methow/Sawtooth,f3fe82dbe46f27e6b90f95c0a0fd580b,3.0,None,None,None,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esmeralda Peak Loop,Snoqualmie Region -- Salmon La Sac/Teanaway,f403e963110054fec48d2ba4f93085e1,5.0,2940.0,6000.0,12.1,1,18,0,0,1,0,0,0,1,0,1,1,0,0,1,0
Anderson Island  - Andy's Marine Park,Puget Sound and Islands -- Seattle-Tacoma Area,f40e7a5044104315b4e0ce6512f1efc4,0.0,50.0,50.0,2.5,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0
Quartz Creek Butte,South Cascades -- Dark Divide,f4128d2a30c459751eec5867ba30af67,3.75,1000.0,2770.0,3.8,1,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Johnson Ridge,Central Cascades -- Stevens Pass - West,f412aa1d0d579cc96223ab954da91095,4.17391304348,1300.0,5540.0,4.0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
Del Fairfax Preserve,Puget Sound and Islands -- Whidbey Island,f412c4ad204b42c09b017ad361a53893,0.0,None,None,1.2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
Mad Lake,Central Cascades -- Entiat Mountains/Lake Chelan,f420ed055db55210db30d3e15daace33,3.66666666667,None,None,None,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Adams South Climb,South Cascades -- Mount Adams Area,f4278ea4725202dd96387e00e72a9073,4.72222222222,6700.0,12276.0,12.0,1,510,1,0,1,0,0,0,1,0,0,1,1,0,0,0
Riverside State Park - Little Spokane River,Eastern Washington -- Spokane Area/Coeur d'Alene,f4360b01b67fa4508f8a8bd9e6442435,2.5,1010.0,2459.0,6.8,1,24,0,0,0,0,1,0,0,0,0,1,0,0,0,1
Owl Creek,Central Cascades,f43c3a6ecdda42dfe2b1a60aea4657e3,2.0,None,None,None,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dip Top Gap,Snoqualmie Region -- Salmon La Sac/Teanaway,f4613355dbc24dc8b613123504da7924,5.0,None,None,None,1,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thunder Basin,North Cascades -- North Cascades Highway - Hwy 20,f47726cf9ab44c28a3c3eb5d7d001618,0.0,None,None,None,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black River Riparian Forest,Puget Sound and Islands -- Seattle-Tacoma Area,f49ecbe9576c448d9c30593064fd653c,0.0,None,None,None,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Che-che-op-tin Trail,Southwest Washington -- Columbia River Gorge - WA,f4a3f442a6464741aea03de8efd1cc2c,0.0,10.0,25.0,1.0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0
Deroux Spur,Snoqualmie Region -- Salmon La Sac/Teanaway,f4ad55db4d3d4d3d3e4addcad64eddb8,3.75,None,None,None,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Old Stage,Eastern Washington -- Okanogan Highlands/Kettle River Range,f4bbae13ab76d5607177d65aa298c34d,3.25,None,None,None,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mineral Butte,Central Cascades -- Stevens Pass - West,f4ffccc523528c652e9d69877bfcd2fa,5.0,None,None,None,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monroe Landing Low Tide Trail,Puget Sound and Islands -- Whidbey Island,f502158566de43479baf58f6a80a7297,0.0,30.0,30.0,7.0,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Green Lantern Trail,Puget Sound and Islands -- Seattle-Tacoma Area,f5143e887b5948b8ba0395641ff34dc7,2.83333333333,33.0,463.0,2.8,1,26,0,0,1,0,1,1,0,0,0,0,0,0,0,1
South Coldwater Trail,South Cascades -- Mount St. Helens,f518639c813190a5c009f8dfbe371ee9,3.55555555556,1400.0,4000.0,7.0,1,118,0,0,0,0,0,1,1,0,1,0,0,0,0,1
Rowena Plateau and Tom McCall Point,Southwest Washington -- Columbia River Gorge - OR,f51e7d0ff076d57a0aecc38f6760bf1d,5.0,1200.0,1750.0,3.4,1,21,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Bear Gap,South Cascades,f52ebb7802a764e220627ecb4b89b95b,2.25,None,None,None,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Fork Twenty Mile,North Cascades,f5333eb727e815e12c8499ce3ce64232,3.5,None,None,None,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castle Lake,South Cascades,f55a73e337325d5c905a26755834e4fa,2.66666666667,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Union Creek,Mount Rainier Area -- Chinook Pass - Hwy 410,f55dd92da149a9aaf362ad7805e21ea6,3.0,900.0,4035.0,4.5,1,55,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Oyster Dome via Samish Overlook,Puget Sound and Islands -- Bellingham Area,f5815755eede4ec1abe5bd430b0b986b,3.75,1175.0,2025.0,4.3,1,3,0,1,1,0,0,0,1,0,0,0,1,0,1,1
Mount Spokane State Park - Mount Kit Carson Trail,Eastern Washington -- Spokane Area/Coeur d'Alene,f5916a818f15acb8f7580f69c15662f8,4.0,1500.0,5282.0,7.5,1,25,0,0,1,1,1,0,1,0,0,0,1,0,1,1
Dungeon Peak,Snoqualmie Region -- Snoqualmie Pass,f5a1e170c77445dd838ba42164f2f4fd,0.0,None,None,None,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bells Mountain,Southwest Washington -- Columbia River Gorge - WA,f5a4a71360c4fcf5b37c67a52708894c,3.33333333333,1100.0,1500.0,15.4,1,35,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Glory Lake,North Cascades,f5b4eec55105ab2f8746959f50da7f6e,2.75,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willapa National Wildlife Refuge - Leadbetter Point,Southwest Washington -- Long Beach Area,f5c15073883746c3fd0e28a6707e2a50,3.5,50.0,35.0,10.6,1,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Yakima Peak,Mount Rainier Area -- SE - Cayuse Pass/Stevens Canyon,f5d64f9ce42c24233fea37ca3929c6a0,3.5,None,None,None,1,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Butte Creek,Central Cascades -- Entiat Mountains/Lake Chelan,f5d768d20c66a1cb35f1b2bf5f1928a3,3.0,None,None,None,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bearhead Mountain,Mount Rainier Area -- NW - Carbon River/Mowich,f5e0ffe1a66cbf9fa5bf630bef8212a1,3.78571428571,1800.0,6089.0,6.0,1,181,0,0,1,0,0,0,1,1,1,0,1,0,1,0
Blag Mountain,Central Cascades -- Leavenworth Area,f5e4a5beced046209787eb3a2f0bfb85,0.0,2300.0,4687.0,None,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
Hawk Peak,Olympic Peninsula -- Hood Canal,f5ec66029cda4723a9c9e8ec4cc1cc24,0.0,None,None,None,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lookout Loop,Olympic Peninsula -- Northern Coast,f5f8959e6aa84dd9a49b7e7b8f842388,0.0,None,None,None,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krause Bottom,Olympic Peninsula -- Northern Coast,f6017ba79af35ffc58b80d6aa53848bd,2.75,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haystack Ridge Lookout Site,Central Cascades -- Stevens Pass - West,f603d70c366b42e3ac90413b21b7d931,0.0,None,None,None,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chief Joseph Wildlife Area - 4-O Ranch,Eastern Washington -- Palouse and Blue Mountains,f60f28b7866145adb689d1ff89099fd1,0.0,1500.0,3000.0,None,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Sauk Mountain,North Cascades -- North Cascades Highway - Hwy 20,f6150b8f857726d4c4ba13fd8565fb10,4.37209302326,1200.0,5500.0,4.2,1,641,0,0,1,0,0,0,1,0,0,0,1,0,1,0
Lake Clarice,Central Cascades,f61ef817f058627b40d949626a9304d7,2.0,None,None,None,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackita Ridge,North Cascades -- North Cascades Highway - Hwy 20,f627fec1df24c2d0470c8196bf2e69d3,2.6,3000.0,6800.0,15.2,1,88,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Federation Forest State Park,Mount Rainier Area -- Chinook Pass - Hwy 410,f629968fdef3ea28f3d111b3a64587af,3.25,150.0,1800.0,5.0,1,81,0,0,1,0,1,0,0,1,0,1,0,0,0,0
Eagle Point Snowshoe,Olympic Peninsula -- Hood Canal,f63d636c557d123a8f097d3e77c6f09a,3.0,2500.0,5500.0,9.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Saddle Mountains West,Central Washington,f6439bc2738741a8afc3e075efe84933,0.0,None,3740.0,None,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Suiattle River Trail,North Cascades -- Mountain Loop Highway,f662fcd9204c4b9eaf38526ff0741f66,3.66666666667,900.0,2500.0,13.8,1,360,1,0,0,0,1,0,0,1,0,1,0,1,0,0
Mount Pilchuck,North Cascades -- Mountain Loop Highway,f6701e1bd8083fcdd0b1bc3ddac563db,4.54088050314,2300.0,5327.0,5.4,1,1885,0,0,1,0,0,0,1,0,0,0,1,0,1,0
Nason Ridge,Central Cascades -- Stevens Pass - East,f68535d16a0f0c275fb1218dafafea52,3.75,3800.0,6200.0,21.9,1,119,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Kachess Lake,Snoqualmie Region -- Snoqualmie Pass,f68678055df584ee28423cb9a0be43df,3.75,50.0,2300.0,1.0,1,22,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Big Craggy Peak,North Cascades -- Pasayten,f69f59570b054ac7f523ab367f697c94,0.0,None,None,None,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panther Creek Falls,Southwest Washington -- Columbia River Gorge - WA,f6ad5ea4149c1993bc83cf43eb72e607,4.66666666667,100.0,1800.0,0.16,1,42,0,0,1,0,1,0,0,0,0,1,0,1,0,0
Summer Blossom,North Cascades,f6c34012fac09235d92c7a3b1bf3856f,3.0,None,None,None,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elliott Bay Trail,Puget Sound and Islands -- Seattle-Tacoma Area,f6c7376bc380418196fb26c122cb2df6,3.66666666667,0.0,20.0,10.0,1,16,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Sperry Peak,North Cascades -- Mountain Loop Highway,f6d0590041af4dfc8e9a42f315de24e8,0.0,None,None,None,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umtanum Creek Canyon,Central Washington -- Yakima,f6d2cb1c9ff115c47607810aebbb97c6,3.55555555556,500.0,1800.0,6.5,1,398,0,0,1,1,1,0,0,0,0,1,0,0,1,1
Sunnybrook Meadows,Olympic Peninsula -- Hood Canal,f6d8c64bb0736bbefcaac565def31847,3.0,4000.0,5650.0,12.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kopachuck State Park Trail,Olympic Peninsula -- Kitsap Peninsula,f6e0fb74ed6c48aaa09d5a92849d0198,3.5,25.0,25.0,1.0,1,15,0,1,1,0,1,0,1,1,0,0,0,0,1,1
West Point,Snoqualmie Region -- Snoqualmie Pass,f6f63b5b04faab4ce93cc86c33f2e6e9,2.5,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
